component_id,pairing_status,experiment_association,matched_run_id,primary_report_reference,link_status,oof_artifacts,test_artifacts,model_artifacts,notes
SAMPLE-TB0-S44-R200,oof_only,unknown,SAMPLE-TB0-S44-R200,no,linked_to_run_metric_id,artifacts/oof_SAMPLE-TB0-S44-R200.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SAMPLE-TB1-AVG3-R300,oof_only,unknown,SAMPLE-TB1-AVG3-R300,no,linked_to_run_metric_id,artifacts/oof_SAMPLE-TB1-AVG3-R300.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01,test_only,component_family:seq;independent_anniversary:exp_058;team_a:exp_025,SEQ-01,yes,linked_by_artifact_path_association,unknown,artifacts/ztest_SEQ-01.npy;пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/artifacts/predictions/ztest_SEQ-01.npy;linked_worktree/independent_anniversary/artifacts/ztest_SEQ-01.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-FULL,test_only,component_family:seq;independent_anniversary:exp_058;team_a:exp_025,unknown,no,linked_by_artifact_path_association,unknown,artifacts/ztest_SEQ-01-FULL.npy;linked_worktree/independent_anniversary/artifacts/ztest_SEQ-01-FULL.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S42,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S42,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S42.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S42-V0904,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S42,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S42-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S42-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S42,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S42-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S42-V1002,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S42-V1002,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S42-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S42-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S42-V1016,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S42-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S43,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S43,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S43.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S43-V0904,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S43-V0904,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S43-V0904.npz,unknown,artifacts/model_SEQ-01-S43-V0904.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S43-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S43-V0918,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S43-V0918.npz,unknown,artifacts/model_SEQ-01-S43-V0918.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S43-V1002,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S43-V1002,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S43-V1002.npz,unknown,artifacts/model_SEQ-01-S43-V1002.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S43-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S43-V1016,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S43-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S44,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S44,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S44.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S44-V0904,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S44,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S44-V0904.npz,unknown,artifacts/model_SEQ-01-S44-V0904.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S44-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S44,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S44-V0918.npz,unknown,artifacts/model_SEQ-01-S44-V0918.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S44-V1002,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S44,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S44-V1002.npz,unknown,artifacts/model_SEQ-01-S44-V1002.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-S44-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-01-S44-V1016,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01-S44-V1016.npz,unknown,artifacts/model_SEQ-01-S44-V1016.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01-TEST,model_only,independent_anniversary:exp_058,unknown,yes,linked_by_artifact_path_association,unknown,unknown,linked_worktree/independent_anniversary/artifacts/model_SEQ-01-TEST.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-01C-S42-V0904,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-01C-S42-V0904.npz,unknown,artifacts/model_SEQ-01C-S42-V0904.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-03A-A25-S42-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-03A-A25-S42-V1016,no,linked_by_artifact_path_association,artifacts/oof_SEQ-03A-A25-S42-V1016.npz,unknown,artifacts/model_SEQ-03A-A25-S42-V1016.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-03A-B-S42-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-03A-B-S42-V1016,no,linked_by_artifact_path_association,artifacts/oof_SEQ-03A-B-S42-V1016.npz,unknown,artifacts/model_SEQ-03A-B-S42-V1016.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-03A-BASE-S42-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-03A-BASE-S42-V1016,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-03A-BASE-S42-V1016.npz,unknown,artifacts/model_SEQ-03A-BASE-S42-V1016.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG2,oof_only,component_family:seq;team_a:exp_025,SEQ-AVG2,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG2.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG2-V0904,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG2-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG2-V0918,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG2-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG2-V1002,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG2-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG2-V1016,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG2-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG3,oof_only,component_family:seq;team_a:exp_025,SEQ-AVG3,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG3.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG3-V0904,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG3-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG3-V0918,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG3-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG3-V1002,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG3-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-AVG3-V1016,oof_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,artifacts/oof_SEQ-AVG3-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-C289-S43,test_only,component_family:seq;team_a:exp_025,unknown,yes,linked_by_artifact_path_association,unknown,artifacts/ztest_SEQ-C289-S43.npy;пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/artifacts/predictions/ztest_SEQ-C289-S43.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-C289-S43-FULL,test_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,unknown,artifacts/ztest_SEQ-C289-S43-FULL.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-C289-S43-TEST,model_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/model_SEQ-C289-S43-TEST.pt;пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/artifacts/models/model_SEQ-C289-S43-TEST.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-C289-S44,test_only,component_family:seq;team_a:exp_025,unknown,yes,linked_by_artifact_path_association,unknown,artifacts/ztest_SEQ-C289-S44.npy;пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/artifacts/predictions/ztest_SEQ-C289-S44.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-C289-S44-FULL,test_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,unknown,artifacts/ztest_SEQ-C289-S44-FULL.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-C289-S44-TEST,model_only,component_family:seq;team_a:exp_025,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/model_SEQ-C289-S44-TEST.pt;пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/artifacts/models/model_SEQ-C289-S44-TEST.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-AVG3,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-AVG3,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-AVG3.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-AVG3-V0904,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-AVG3-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-AVG3-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-AVG3-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-AVG3-V1002,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-AVG3-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-AVG3-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-AVG3-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-AVG3,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-AVG3,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-AVG3.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-AVG3-V0904,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-AVG3-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-AVG3-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-AVG3-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-AVG3-V1002,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-AVG3-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-AVG3-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-AVG3,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-AVG3-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-S42,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-S42,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-S42.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-S42-V0904,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-S42-V0904,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-S42-V0904.npz,unknown,artifacts/model_SEQ-D3A-BASE-S42-V0904.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-S42-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-S42-V0918,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-S42-V0918.npz,unknown,artifacts/model_SEQ-D3A-BASE-S42-V0918.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-S42-V1002,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-S42-V1002,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-S42-V1002.npz,unknown,artifacts/model_SEQ-D3A-BASE-S42-V1002.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-S42-V1016,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-S42-V1016,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-S42-V1016.npz,unknown,artifacts/model_SEQ-D3A-BASE-S42-V1016.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-BASE-S43-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-BASE-S43-V0918,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-BASE-S43-V0918.npz,unknown,artifacts/model_SEQ-D3A-BASE-S43-V0918.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-G1-BASE-S43,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-G1-BASE-S43-V0904,yes,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-G1-BASE-S43.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-G1-BASE-S43-V0904,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-G1-BASE-S43-V0904,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-G1-BASE-S43-V0904.npz,unknown,artifacts/model_SEQ-D3A-G1-BASE-S43-V0904.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
SEQ-D3A-G1-BASE-S43-V0918,oof_only,component_family:seq;team_a:exp_025,SEQ-D3A-G1-BASE-S43-V0918,no,linked_by_artifact_path_association,artifacts/oof_SEQ-D3A-G1-BASE-S43-V0918.npz,unknown,artifacts/model_SEQ-D3A-G1-BASE-S43-V0918.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
